order_id,shipping_date,shipping_days_actual,shipping_days_scheduled,shipping_mode,delivery_status,late_delivery_risk
51856,2017-01-28 23:06:00,2,4,Standard Class,Advance shipping,0
9244,2015-05-20 22:14:00,5,4,Standard Class,Late delivery,1
3537,2015-02-24 14:49:00,3,4,Standard Class,Shipping canceled,0
61193,2017-06-16 06:17:00,4,4,Standard Class,Shipping canceled,0
59913,2017-05-28 13:50:00,4,4,Standard Class,Shipping canceled,0
52470,2017-02-10 22:13:00,6,4,Standard Class,Shipping canceled,0
56667,2017-04-10 04:37:00,3,4,Standard Class,Shipping canceled,0
59072,2017-05-15 07:12:00,3,4,Standard Class,Shipping canceled,0
2559,2015-02-12 08:10:00,5,4,Standard Class,Shipping canceled,0
6032,2015-04-02 00:55:00,3,4,Standard Class,Shipping canceled,0
58116,2017-04-30 08:16:00,2,4,Standard Class,Advance shipping,0
53721,2017-02-25 04:30:00,2,4,Standard Class,Advance shipping,0
3426,2015-02-21 23:55:00,2,4,Standard Class,Advance shipping,0
3700,2015-03-01 23:55:00,6,4,Standard Class,Late delivery,1
1948,2015-02-02 10:07:00,4,4,Standard Class,Shipping on time,0
59839,2017-05-28 11:55:00,5,4,Standard Class,Late delivery,1
4592,2015-03-12 00:25:00,3,4,Standard Class,Advance shipping,0
60299,2017-06-04 05:04:00,5,4,Standard Class,Late delivery,1
56784,2017-04-13 21:36:00,5,4,Standard Class,Late delivery,1
850,2015-01-19 09:26:00,6,4,Standard Class,Late delivery,1
54632,2017-03-11 11:40:00,3,4,Standard Class,Advance shipping,0
9747,2015-05-26 06:27:00,3,4,Standard Class,Advance shipping,0
57698,2017-04-26 05:49:00,4,4,Standard Class,Shipping on time,0
2632,2015-02-11 09:45:00,3,4,Standard Class,Advance shipping,0
788,2015-01-16 11:43:00,4,4,Standard Class,Shipping on time,0
5644,2015-03-29 08:59:00,5,4,Standard Class,Late delivery,1
54823,2017-03-15 06:35:00,4,4,Standard Class,Shipping on time,0
2548,2015-02-11 04:19:00,4,4,Standard Class,Shipping on time,0
55688,2017-03-27 21:38:00,4,4,Standard Class,Shipping on time,0
56439,2017-04-08 20:44:00,5,4,Standard Class,Late delivery,1
58582,2017-05-08 03:32:00,3,4,Standard Class,Advance shipping,0
52529,2017-02-10 18:53:00,5,4,Standard Class,Late delivery,1
2519,2015-02-11 18:10:00,5,4,Standard Class,Late delivery,1
58411,2017-05-04 15:37:00,2,4,Standard Class,Advance shipping,0
61105,2017-06-16 23:27:00,6,4,Standard Class,Late delivery,1
970,2015-01-21 03:29:00,6,4,Standard Class,Late delivery,1
54166,2017-03-03 16:24:00,2,4,Standard Class,Advance shipping,0
7102,2015-04-17 15:47:00,3,4,Standard Class,Advance shipping,0
54923,2017-03-16 17:37:00,4,4,Standard Class,Shipping on time,0
7096,2015-04-16 13:41:00,2,4,Standard Class,Advance shipping,0
3862,2015-03-01 08:40:00,3,4,Standard Class,Advance shipping,0
4473,2015-03-11 06:44:00,4,4,Standard Class,Shipping on time,0
59981,2017-05-27 13:39:00,2,4,Standard Class,Advance shipping,0
5177,2015-03-20 13:23:00,3,4,Standard Class,Advance shipping,0
10273,2015-06-03 22:44:00,4,4,Standard Class,Shipping on time,0
1355,2015-01-26 18:21:00,6,4,Standard Class,Late delivery,1
58444,2017-05-08 03:11:00,5,4,Standard Class,Late delivery,1
870,2015-01-19 16:26:00,6,4,Standard Class,Late delivery,1
58247,2017-05-03 06:10:00,3,4,Standard Class,Advance shipping,0
8712,2015-05-11 03:51:00,3,4,Standard Class,Advance shipping,0
54989,2017-03-18 16:44:00,5,4,Standard Class,Late delivery,1
61244,2017-06-18 00:09:00,5,4,Standard Class,Late delivery,1
59426,2017-05-19 11:13:00,2,4,Standard Class,Advance shipping,0
9981,2015-05-28 16:26:00,2,4,Standard Class,Advance shipping,0
54570,2017-03-13 13:57:00,6,4,Standard Class,Late delivery,1
6018,2015-04-02 20:01:00,4,4,Standard Class,Shipping on time,0
59849,2017-05-28 15:25:00,5,4,Standard Class,Late delivery,1
51885,2017-02-02 09:16:00,6,4,Standard Class,Late delivery,1
9031,2015-05-14 19:36:00,2,4,Standard Class,Advance shipping,0
10294,2015-06-05 06:05:00,5,4,Standard Class,Late delivery,1
55583,2017-03-26 08:51:00,4,4,Standard Class,Shipping on time,0
6832,2015-04-13 17:12:00,3,4,Standard Class,Advance shipping,0
8128,2015-05-03 15:15:00,4,4,Standard Class,Shipping on time,0
58728,2017-05-11 06:41:00,4,4,Standard Class,Shipping on time,0
60320,2017-06-05 12:25:00,6,4,Standard Class,Late delivery,1
8466,2015-05-06 13:40:00,2,4,Standard Class,Advance shipping,0
56965,2017-04-17 13:01:00,6,4,Standard Class,Late delivery,1
1339,2015-01-25 12:45:00,5,4,Standard Class,Late delivery,1
6980,2015-04-18 21:03:00,6,4,Standard Class,Late delivery,1
6056,2015-04-01 09:20:00,2,4,Standard Class,Advance shipping,0
59142,2017-05-16 07:43:00,3,4,Standard Class,Advance shipping,0
7962,2015-04-30 05:05:00,3,4,Standard Class,Advance shipping,0
4551,2015-03-10 10:04:00,2,4,Standard Class,Advance shipping,0
56852,2017-04-12 21:26:00,3,4,Standard Class,Advance shipping,0
53382,2017-02-21 05:44:00,3,4,Standard Class,Advance shipping,0
54406,2017-03-07 04:29:00,2,4,Standard Class,Advance shipping,0
59517,2017-05-21 19:06:00,3,4,Standard Class,Advance shipping,0
6031,2015-04-01 00:34:00,2,4,Standard Class,Advance shipping,0
8735,2015-05-14 11:54:00,6,4,Standard Class,Late delivery,1
4873,2015-03-17 02:52:00,4,4,Standard Class,Shipping on time,0
57314,2017-04-21 15:17:00,5,4,Standard Class,Late delivery,1
54129,2017-03-06 03:26:00,5,4,Standard Class,Late delivery,1
51443,2017-01-24 22:25:00,4,4,Standard Class,Shipping on time,0
4787,2015-03-14 20:44:00,3,4,Standard Class,Advance shipping,0
6052,2015-04-02 07:56:00,3,4,Standard Class,Advance shipping,0
56694,2017-04-12 14:04:00,5,4,Standard Class,Late delivery,1
52855,2017-02-16 13:06:00,6,4,Standard Class,Late delivery,1
54732,2017-03-12 22:42:00,3,4,Standard Class,Advance shipping,0
54253,2017-03-06 22:53:00,4,4,Standard Class,Shipping on time,0
54153,2017-03-05 11:51:00,4,4,Standard Class,Shipping on time,0
54293,2017-03-07 12:54:00,4,4,Standard Class,Shipping on time,0
6448,2015-04-09 02:40:00,4,4,Standard Class,Shipping on time,0
3202,2015-02-19 17:27:00,3,4,Standard Class,Advance shipping,0
51295,2017-01-24 18:34:00,6,4,Standard Class,Late delivery,1
8758,2015-05-12 19:58:00,4,4,Standard Class,Shipping on time,0
51825,2017-02-01 12:15:00,6,4,Standard Class,Late delivery,1
5216,2015-03-20 03:02:00,2,4,Standard Class,Advance shipping,0
164,2015-01-08 09:06:00,5,4,Standard Class,Late delivery,1
52844,2017-02-15 09:15:00,5,4,Standard Class,Late delivery,1
8686,2015-05-09 18:44:00,2,4,Standard Class,Advance shipping,0
57888,2017-04-29 00:23:00,4,4,Standard Class,Shipping on time,0
8025,2015-05-04 03:09:00,6,4,Standard Class,Late delivery,1
57810,2017-04-29 21:04:00,6,4,Standard Class,Late delivery,1
56056,2017-03-31 06:33:00,2,4,Standard Class,Advance shipping,0
53962,2017-03-01 16:56:00,3,4,Standard Class,Advance shipping,0
3510,2015-02-27 05:21:00,6,4,Standard Class,Late delivery,1
59762,2017-05-25 08:56:00,3,4,Standard Class,Advance shipping,0
52018,2017-02-02 07:52:00,4,4,Standard Class,Shipping on time,0
53522,2017-02-23 06:47:00,3,4,Standard Class,Advance shipping,0
2350,2015-02-10 06:57:00,6,4,Standard Class,Late delivery,1
53732,2017-02-26 08:21:00,3,4,Standard Class,Advance shipping,0
6690,2015-04-14 15:27:00,6,4,Standard Class,Late delivery,1
5084,2015-03-21 04:48:00,5,4,Standard Class,Late delivery,1
9794,2015-05-28 22:55:00,5,4,Standard Class,Late delivery,1
6904,2015-04-16 18:25:00,5,4,Standard Class,Late delivery,1
52699,2017-02-13 06:27:00,5,4,Standard Class,Late delivery,1
5080,2015-03-22 03:24:00,6,4,Standard Class,Late delivery,1
55241,2017-03-19 09:01:00,2,4,Standard Class,Advance shipping,0
52209,2017-02-06 02:47:00,5,4,Standard Class,Late delivery,1
9238,2015-05-19 20:07:00,4,4,Standard Class,Shipping on time,0
54433,2017-03-09 13:57:00,4,4,Standard Class,Shipping on time,0
58530,2017-05-10 09:18:00,6,4,Standard Class,Late delivery,1
61401,2017-06-17 07:09:00,2,4,Standard Class,Advance shipping,0
1231,2015-01-20 22:55:00,2,4,Standard Class,Advance shipping,0
59461,2017-05-19 23:29:00,2,4,Standard Class,Advance shipping,0
57538,2017-04-23 21:46:00,4,4,Standard Class,Shipping on time,0
57058,2017-04-16 21:36:00,4,4,Standard Class,Shipping on time,0
9678,2015-05-26 06:17:00,4,4,Standard Class,Shipping on time,0
52396,2017-02-05 20:18:00,2,4,Standard Class,Advance shipping,0
6330,2015-04-09 09:19:00,6,4,Standard Class,Late delivery,1
3555,2015-02-27 21:07:00,6,4,Standard Class,Late delivery,1
59686,2017-05-23 06:18:00,2,4,Standard Class,Advance shipping,0
2853,2015-02-15 15:10:00,4,4,Standard Class,Shipping on time,0
6814,2015-04-15 10:53:00,5,4,Standard Class,Late delivery,1
4186,2015-03-05 02:11:00,2,4,Standard Class,Advance shipping,0
51457,2017-01-24 03:19:00,3,4,Standard Class,Advance shipping,0
2852,2015-02-14 14:49:00,3,4,Standard Class,Advance shipping,0
51615,2017-01-29 10:40:00,6,4,Standard Class,Late delivery,1
59320,2017-05-21 22:05:00,6,4,Standard Class,Late delivery,1
4156,2015-03-04 15:40:00,2,4,Standard Class,Advance shipping,0
868,2015-01-17 15:44:00,4,4,Standard Class,Shipping on time,0
4757,2015-03-14 10:14:00,3,4,Standard Class,Advance shipping,0
59399,2017-05-22 01:45:00,5,4,Standard Class,Late delivery,1
9698,2015-05-26 13:17:00,4,4,Standard Class,Shipping on time,0
8219,2015-05-05 23:07:00,5,4,Standard Class,Late delivery,1
94,2015-01-07 08:34:00,5,4,Standard Class,Late delivery,1
55426,2017-03-22 01:50:00,2,4,Standard Class,Advance shipping,0
3558,2015-02-25 22:10:00,4,4,Standard Class,Shipping on time,0
9995,2015-06-01 21:20:00,6,4,Standard Class,Late delivery,1
7084,2015-04-19 09:29:00,5,4,Standard Class,Late delivery,1
51552,2017-01-25 12:36:00,3,4,Standard Class,Advance shipping,0
8650,2015-05-13 06:07:00,6,4,Standard Class,Late delivery,1
4103,2015-03-05 21:06:00,4,4,Standard Class,Shipping on time,0
55864,2017-03-31 11:17:00,5,4,Standard Class,Late delivery,1
809,2015-01-17 19:04:00,5,4,Standard Class,Late delivery,1
3743,2015-02-28 14:59:00,4,4,Standard Class,Shipping on time,0
2947,2015-02-16 00:06:00,3,4,Standard Class,Advance shipping,0
1963,2015-02-02 15:22:00,4,4,Standard Class,Shipping on time,0
58678,2017-05-10 13:10:00,4,4,Standard Class,Shipping on time,0
6058,2015-04-03 10:02:00,4,4,Standard Class,Shipping on time,0
3732,2015-02-27 11:08:00,3,4,Standard Class,Advance shipping,0
5267,2015-03-21 20:54:00,3,4,Standard Class,Advance shipping,0
7572,2015-04-24 12:27:00,3,4,Standard Class,Advance shipping,0
58997,2017-05-14 04:55:00,3,4,Standard Class,Advance shipping,0
54654,2017-03-13 19:22:00,5,4,Standard Class,Late delivery,1
51437,2017-01-23 20:19:00,3,4,Standard Class,Advance shipping,0
8404,2015-05-08 15:56:00,5,4,Standard Class,Late delivery,1
3428,2015-02-24 00:37:00,4,4,Standard Class,Shipping on time,0
59722,2017-05-24 18:55:00,3,4,Standard Class,Advance shipping,0
54650,2017-03-14 17:58:00,6,4,Standard Class,Late delivery,1
55078,2017-03-18 23:55:00,4,4,Standard Class,Shipping on time,0
55508,2017-03-25 06:34:00,4,4,Standard Class,Shipping on time,0
59133,2017-05-17 04:34:00,4,4,Standard Class,Shipping on time,0
1086,2015-01-18 20:07:00,2,4,Standard Class,Advance shipping,0
2196,2015-02-04 01:00:00,2,4,Standard Class,Advance shipping,0
3099,2015-02-20 05:22:00,5,4,Standard Class,Late delivery,1
59480,2017-05-24 06:08:00,6,4,Standard Class,Late delivery,1
5781,2015-03-28 08:59:00,2,4,Standard Class,Advance shipping,0
56775,2017-04-14 18:27:00,6,4,Standard Class,Late delivery,1
56388,2017-04-07 02:52:00,4,4,Standard Class,Shipping on time,0
53539,2017-02-25 12:44:00,5,4,Standard Class,Late delivery,1
7485,2015-04-26 05:58:00,6,4,Standard Class,Late delivery,1
53763,2017-02-27 19:13:00,4,4,Standard Class,Shipping on time,0
52788,2017-02-13 13:38:00,4,4,Standard Class,Shipping on time,0
55479,2017-03-25 20:24:00,5,4,Standard Class,Late delivery,1
56220,2017-04-06 16:01:00,6,4,Standard Class,Late delivery,1
57101,2017-04-15 12:40:00,2,4,Standard Class,Advance shipping,0
56479,2017-04-09 10:45:00,5,4,Standard Class,Late delivery,1
55553,2017-03-25 22:20:00,4,4,Standard Class,Shipping on time,0
51895,2017-02-02 12:46:00,6,4,Standard Class,Shipping canceled,0
55638,2017-03-27 04:07:00,4,4,Standard Class,Shipping canceled,0
8200,2015-05-06 16:28:00,6,4,Standard Class,Shipping canceled,0
59741,2017-05-24 01:34:00,2,4,Standard Class,Shipping canceled,0
69,2015-01-06 23:49:00,5,4,Standard Class,Shipping canceled,0
3304,2015-02-23 05:11:00,5,4,Standard Class,Shipping canceled,0
57460,2017-04-24 18:26:00,6,4,Standard Class,Shipping canceled,0
4744,2015-03-16 05:41:00,5,4,Standard Class,Shipping canceled,0
2052,2015-02-02 22:33:00,3,4,Standard Class,Shipping canceled,0
60179,2017-06-02 11:02:00,5,4,Standard Class,Shipping canceled,0
6713,2015-04-12 23:30:00,4,4,Standard Class,Shipping canceled,0
2550,2015-02-13 05:01:00,6,4,Standard Class,Shipping canceled,0
10049,2015-06-01 16:15:00,5,4,Standard Class,Shipping canceled,0
1597,2015-01-27 07:09:00,3,4,Standard Class,Shipping canceled,0
53068,2017-02-17 15:44:00,4,4,Standard Class,Shipping canceled,0
3116,2015-02-17 11:19:00,2,4,Standard Class,Shipping canceled,0
20395,2015-10-31 16:55:00,6,4,Standard Class,Shipping canceled,0
24461,2015-12-26 01:25:00,2,4,Standard Class,Shipping canceled,0
44903,2016-10-21 11:10:00,4,4,Standard Class,Shipping canceled,0
25912,2016-01-17 05:46:00,3,4,Standard Class,Shipping canceled,0
24630,2016-01-01 12:38:00,6,4,Standard Class,Shipping canceled,0
22875,2015-12-06 21:46:00,6,4,Standard Class,Shipping canceled,0
25880,2016-01-19 18:33:00,6,4,Standard Class,Shipping canceled,0
46453,2016-11-13 02:12:00,4,4,Standard Class,Shipping canceled,0
21073,2015-11-08 14:27:00,4,4,Standard Class,Shipping canceled,0
28451,2016-02-22 07:18:00,2,4,Standard Class,Advance shipping,0
24483,2015-12-28 09:08:00,4,4,Standard Class,Shipping on time,0
28247,2016-02-20 07:49:00,3,4,Standard Class,Advance shipping,0
20718,2015-11-03 10:05:00,4,4,Standard Class,Shipping on time,0
31174,2016-04-05 01:17:00,5,4,Standard Class,Late delivery,1
43934,2016-10-08 07:41:00,5,4,Standard Class,Late delivery,1
25076,2016-01-04 00:53:00,2,4,Standard Class,Advance shipping,0
20508,2015-10-31 08:30:00,4,4,Standard Class,Shipping on time,0
21126,2015-11-07 09:01:00,2,4,Standard Class,Advance shipping,0
21591,2015-11-14 03:56:00,2,4,Standard Class,Advance shipping,0
20652,2015-11-01 10:57:00,3,4,Standard Class,Advance shipping,0
20376,2015-10-27 10:16:00,2,4,Standard Class,Advance shipping,0
29229,2016-03-07 15:52:00,5,4,Standard Class,Late delivery,1
20838,2015-11-05 04:07:00,4,4,Standard Class,Shipping on time,0
47585,2016-12-01 14:47:00,6,4,Standard Class,Late delivery,1
48183,2016-12-08 08:18:00,4,4,Standard Class,Shipping on time,0
28615,2016-02-28 16:45:00,6,4,Standard Class,Late delivery,1
31068,2016-04-02 12:09:00,4,4,Standard Class,Shipping on time,0
28163,2016-02-20 02:24:00,4,4,Standard Class,Shipping on time,0
28405,2016-02-25 15:11:00,6,4,Standard Class,Late delivery,1
27223,2016-02-06 09:04:00,4,4,Standard Class,Shipping on time,0
26692,2016-01-28 15:02:00,3,4,Standard Class,Advance shipping,0
30070,2016-03-20 22:30:00,6,4,Standard Class,Late delivery,1
27174,2016-02-06 15:54:00,5,4,Standard Class,Late delivery,1
28401,2016-02-21 13:47:00,2,4,Standard Class,Advance shipping,0
48152,2016-12-06 21:26:00,3,4,Standard Class,Advance shipping,0
21434,2015-11-14 20:56:00,5,4,Standard Class,Late delivery,1
30029,2016-03-19 08:08:00,5,4,Standard Class,Late delivery,1
27604,2016-02-12 22:33:00,5,4,Standard Class,Late delivery,1
27088,2016-02-04 09:46:00,4,4,Standard Class,Shipping on time,0
47039,2016-11-22 15:30:00,5,4,Standard Class,Late delivery,1
28442,2016-02-23 04:08:00,3,4,Standard Class,Advance shipping,0
24182,2015-12-22 23:40:00,3,4,Standard Class,Advance shipping,0
30109,2016-03-20 12:10:00,5,4,Standard Class,Late delivery,1
21653,2015-11-17 01:39:00,4,4,Standard Class,Shipping on time,0
30031,2016-03-16 08:50:00,2,4,Standard Class,Advance shipping,0
50204,2017-01-07 20:20:00,5,4,Standard Class,Late delivery,1
30544,2016-03-26 20:34:00,5,4,Standard Class,Late delivery,1
46978,2016-11-20 18:08:00,4,4,Standard Class,Shipping on time,0
24824,2016-01-03 08:36:00,5,4,Standard Class,Late delivery,1
24592,2015-12-28 23:19:00,3,4,Standard Class,Advance shipping,0
41316,2016-08-28 02:29:00,2,4,Standard Class,Advance shipping,0
24556,2015-12-27 10:42:00,2,4,Standard Class,Advance shipping,0
44684,2016-10-19 06:26:00,5,4,Standard Class,Late delivery,1
50701,2017-01-12 02:28:00,2,4,Standard Class,Advance shipping,0
27206,2016-02-04 03:07:00,2,4,Standard Class,Advance shipping,0
50758,2017-01-14 22:26:00,4,4,Standard Class,Shipping on time,0
47162,2016-11-22 10:35:00,3,4,Standard Class,Advance shipping,0
49261,2016-12-22 01:58:00,2,4,Standard Class,Advance shipping,0
30704,2016-03-29 04:37:00,5,4,Standard Class,Late delivery,1
49873,2017-01-02 00:22:00,4,4,Standard Class,Shipping on time,0
29435,2016-03-11 16:02:00,6,4,Standard Class,Late delivery,1
27649,2016-02-13 14:19:00,5,4,Standard Class,Late delivery,1
22604,2015-12-01 22:50:00,5,4,Standard Class,Late delivery,1
21734,2015-11-19 06:02:00,5,4,Standard Class,Late delivery,1
45258,2016-10-26 15:32:00,4,4,Standard Class,Shipping on time,0
46749,2016-11-18 09:54:00,5,4,Standard Class,Late delivery,1
25052,2016-01-04 16:28:00,3,4,Standard Class,Advance shipping,0
26896,2016-01-30 14:30:00,2,4,Standard Class,Advance shipping,0
27050,2016-02-05 20:28:00,6,4,Standard Class,Late delivery,1
26602,2016-01-27 07:30:00,3,4,Standard Class,Advance shipping,0
27682,2016-02-12 01:53:00,3,4,Standard Class,Advance shipping,0
50382,2017-01-08 10:42:00,3,4,Standard Class,Advance shipping,0
28994,2016-03-04 05:32:00,5,4,Standard Class,Late delivery,1
22769,2015-12-04 08:38:00,5,4,Standard Class,Late delivery,1
21690,2015-11-19 14:37:00,6,4,Standard Class,Late delivery,1
20369,2015-10-30 07:49:00,5,4,Standard Class,Late delivery,1
22705,2015-12-04 10:13:00,6,4,Standard Class,Late delivery,1
30572,2016-03-25 06:22:00,3,4,Standard Class,Advance shipping,0
30116,2016-03-17 14:37:00,2,4,Standard Class,Advance shipping,0
42772,2016-09-19 08:35:00,3,4,Standard Class,Advance shipping,0
23303,2015-12-11 03:43:00,4,4,Standard Class,Shipping on time,0
22101,2015-11-21 14:36:00,2,4,Standard Class,Advance shipping,0
21613,2015-11-16 11:38:00,4,4,Standard Class,Shipping on time,0
23546,2015-12-12 16:51:00,2,4,Standard Class,Advance shipping,0
24697,2015-12-30 12:06:00,3,4,Standard Class,Advance shipping,0
41863,2016-09-07 02:07:00,4,4,Standard Class,Shipping on time,0
24207,2015-12-23 08:26:00,3,4,Standard Class,Advance shipping,0
45846,2016-11-02 05:32:00,2,4,Standard Class,Advance shipping,0
49983,2017-01-03 14:55:00,4,4,Standard Class,Shipping on time,0
21351,2015-11-10 15:51:00,2,4,Standard Class,Advance shipping,0
23734,2015-12-18 10:43:00,5,4,Standard Class,Late delivery,1
29260,2016-03-09 02:43:00,6,4,Standard Class,Late delivery,1
25096,2016-01-04 07:53:00,2,4,Standard Class,Advance shipping,0
43232,2016-09-26 01:44:00,3,4,Standard Class,Advance shipping,0
50482,2017-01-09 21:44:00,3,4,Standard Class,Advance shipping,0
29931,2016-03-14 21:48:00,2,4,Standard Class,Advance shipping,0
20604,2015-11-02 18:08:00,5,4,Standard Class,Late delivery,1
25394,2016-01-11 16:17:00,5,4,Standard Class,Late delivery,1
44655,2016-10-19 20:17:00,6,4,Standard Class,Late delivery,1
48791,2016-12-15 05:18:00,2,4,Standard Class,Advance shipping,0
